Title,Price,Reg Date,Depreciation,Mileage,Owners,URL
Maserati Levante 3.0A,"$245,000","04-Dec-2020
(5y 5m COE left)","$36,170 /yr","71,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/maserati-levante-30a-1379682/?dl=1000&utm_content=SLeligible
Audi e-tron Electric 55 Quattro Advanced Sunroof,"$245,988","24-Feb-2023
(7y 7m COE left)","$24,610 /yr","18,800 km",2 Owners,https://www.sgcarmart.com/used-cars/info/audi-e-tron-electric-55-1375432/?dl=3858&utm_content=SLeligible
Tesla Model X Electric 75D,"$289,000","21-Mar-2019
(3y 8m COE left)","$50,190 /yr","49,533 km",2 Owners,https://www.sgcarmart.com/used-cars/info/tesla-model-x-electric-1369152/?dl=1177&utm_content=SLeligible
Mitsubishi Outlander 2.0A Style,"$118,800","21-Sep-2021
(6y 2m COE left)","$17,040 /yr","117,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mitsubishi-outlander-20a-style-1353110/?dl=4622&utm_content=SLeligible
Honda Vezel 1.5A G,"$105,888","23-Dec-2021
(6y 5m COE left)","$15,540 /yr","33,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/honda-vezel-15a-g-1353029/?dl=3271&utm_content=SLeligible
Maserati Ghibli 3.0A,"$112,000","18-Jul-2017
(2y COE left)","$22,880 /yr","55,500 km",2 Owners,https://www.sgcarmart.com/used-cars/info/maserati-ghibli-30a-1352927/?dl=4074&utm_content=SLeligible
Hyundai Tucson 1.6A GLS T-GDi DCT Turbo,"$40,000","22-Feb-2017
(1y 7m COE left)","$17,200 /yr","142,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/hyundai-tucson-16a-gls-1334987/?dl=4120&utm_content=SLeligible
Lexus IS Turbo IS200t Executive,"$57,800","31-May-2017
(1y 11m COE left)","$18,070 /yr","110,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/lexus-is-turbo-is200t-1334950/?dl=4528&utm_content=SLeligible
Audi Q3 1.4A TFSI S-tronic,"$116,888","29-Dec-2020
(5y 6m COE left)","$18,400 /yr","101,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/audi-q3-14a-tfsi-1334879/?dl=3163&utm_content=SLeligible
Porsche Macan S 3.0A PDK,"$162,000","02-Apr-2018
(2y 9m COE left)","$40,290 /yr","101,427 km",1 Owner,https://www.sgcarmart.com/used-cars/info/porsche-macan-s-30a-1294501/?dl=3597&utm_content=SLeligible
Mercedes-Benz C-Class C180K (COE till 10/2031),"$75,800","29-Nov-2011
(6y 4m COE left)","$11,930 /yr","156,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-c-class-c180k-coe-1294190/?dl=4364&utm_content=SLeligible
BMW i7 Electric xDrive60 Pure Excellence,"$513,888","13-Jul-2023
(8y COE left)","$56,350 /yr","21,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/bmw-i7-electric-xdrive60-1257324/?dl=3481&utm_content=SLeligible
Toyota RAV4 Hybrid 2.5A X,"$149,000","15-Jul-2022
(7y COE left)","$19,310 /yr","62,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/toyota-rav4-hybrid-25a-1238911/?dl=3665&utm_content=SLeligible
Ford Focus RS 2.3M,"$66,000","25-Sep-2017
(2y 3m COE left)","$20,430 /yr","111,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/ford-focus-rs-23m-1115497/?dl=3665&utm_content=SLeligible
MINI Cooper 1.5A (New 5-yr COE),"$72,800","02-Oct-2015
(5y COE left)","$14,550 /yr","41,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/mini-cooper-15a-new-1404904/?dl=2633&utm_content=SLeligible
Lamborghini Huracan LP640-4 Performante,"$708,800","19-Jun-2018
(2y 11m COE left)","$164,560 /yr","48,000 km",6 Owners,https://www.sgcarmart.com/used-cars/info/lamborghini-huracan-lp640-4-performante-1404875/?dl=3867
Nissan Sylphy 1.6A,"$61,000","26-Jun-2019
(4y COE left)","$13,140 /yr",N.A,2 Owners,https://www.sgcarmart.com/used-cars/info/nissan-sylphy-16a-1404846/?dl=1127
Mercedes-Benz E-Class E200 AMG Line Premium Panoramic Roof,"$154,500","25-Nov-2019
(4y 5m COE left)","$27,470 /yr",N.A,4 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-e-class-e200-amg-1399548/?dl=2874&utm_content=SLeligible
Toyota Previa 2.4A (COE till 08/2027),"$31,800","25-Oct-2007
(2y 2m COE left)","$14,550 /yr","144,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/toyota-previa-24a-coe-1330200/?dl=2191&utm_content=SLeligible
Land Rover Range Rover Velar 2.0A R-Dynamic HSE Sunroof,"$328,000","15-Sep-2023
(8y 2m COE left)","$32,560 /yr","12,800 km",2 Owners,https://www.sgcarmart.com/used-cars/info/land-rover-range-rover-velar-1379845/?dl=3831&utm_content=SLeligible
Toyota Alphard 2.5A S (New 10-yr COE),"$159,888","30-Dec-2015
(10y COE left)","$15,980 /yr","85,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/toyota-alphard-25a-s-1404809/?dl=4413&utm_content=SLeligible
Honda Shuttle 1.5A G Honda Sensing,"$105,888","27-Mar-2023
(7y 9m COE left)","$13,150 /yr","24,120 km",1 Owner,https://www.sgcarmart.com/used-cars/info/honda-shuttle-15a-g-1398306/?dl=4834&utm_content=SLeligible
Rolls-Royce Phantom EWB,"$1,700,000","30-Jun-2020
(5y COE left)","$221,070 /yr",N.A,3 Owners,https://www.sgcarmart.com/used-cars/info/rolls-royce-phantom-ewb-1386151/?dl=3003&utm_content=SLeligible
Mercedes-Benz 450SLC (COE till 08/2030),"$69,000","12-Aug-2020
(5y 1m COE left)","$13,020 /yr",N.A,2 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-450slc-coe-till-1386082/?dl=4072
Lamborghini Aventador LP720-4 50th Anniversary (COE till 07/2034),"$838,000","09-Jul-2014
(9y COE left)","$92,660 /yr","19,200 km",5 Owners,https://www.sgcarmart.com/used-cars/info/lamborghini-aventador-lp720-4-50th-1385417/?dl=3973&utm_content=SLeligible
Mercedes-Benz C-Class C180 Avantgarde,"$45,000","10-Aug-2016
(1y 1m COE left)","$24,170 /yr","160,000 km",5 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-c-class-c180-avantgarde-1379668/?dl=1000
Ferrari California 4.3A (COE till 06/2032),"$329,800","30-May-2013
(7y COE left)","$46,970 /yr","59,000 km",More than 6,https://www.sgcarmart.com/used-cars/info/ferrari-california-43a-coe-1370528/?dl=2239&utm_content=SLeligible
Mercedes-Benz A-Class A180,"$16,500","27-Oct-2015
(4m COE left)",N.A,"101,800 km",2 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-a-class-a180-1369201/?dl=3280
BMW X5 xDrive30i 7-Seater Sunroof (COE till 07/2030),"$71,800","29-Jul-2010
(5y 1m COE left)","$14,090 /yr","145,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/bmw-x5-xdrive30i-7-seater-1369093/?dl=3906&utm_content=SLeligible
Audi Q5 2.0A TFSI (COE till 02/2030),"$66,000","23-Jul-2010
(4y 8m COE left)","$14,090 /yr","121,000 km",6 Owners,https://www.sgcarmart.com/used-cars/info/audi-q5-20a-tfsi-1368888/?dl=4413&utm_content=SLeligible
Bentley Bentayga GT 6.0A Speed W12,"$950,888","16-Mar-2022
(6y 8m COE left)","$103,240 /yr","25,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/bentley-bentayga-gt-60a-1366712/?dl=3003&utm_content=SLeligible
BMW ALPINA D4 Bi-Turbo,"$179,800","12-May-2021
(5y 10m COE left)","$21,030 /yr","35,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/bmw-alpina-d4-bi-turbo-1362951/?dl=2239&utm_content=SLeligible
BMW ALPINA D5 Bi-Turbo,"$119,800","11-Sep-2017
(2y 2m COE left)","$24,980 /yr","72,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/bmw-alpina-d5-bi-turbo-1358702/?dl=2239&utm_content=SLeligible
Mercedes-Benz A-Class A180,"$153,800","23-Feb-2023
(7y 7m COE left)","$18,350 /yr","24,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mercedes-benz-a-class-a180-1352924/?dl=2448&utm_content=SLeligible
Mercedes-Benz 280C,"$49,800","27-Nov-2018
(3y 5m COE left)",N.A,N.A,3 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-280c-1352872/?dl=3116
MG 4 Electric Trophy Sport LR,"$145,000","30-May-2024
(8y 11m COE left)","$16,220 /yr","7,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mg-4-electric-trophy-1347163/?dl=1000&utm_content=SLeligible
Lamborghini Huracan LP580-2,"$480,000","05-May-2017
(1y 10m COE left)","$167,950 /yr","43,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/lamborghini-huracan-lp580-2-1294220/?dl=2984&utm_content=SLeligible
Mercedes-Benz C-Class C200 Mild Hybrid AMG Line,"$123,000","22-Feb-2019
(3y 7m COE left)","$24,550 /yr","86,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-c-class-c200-mild-1294038/?dl=4128&utm_content=SLeligible
Rolls-Royce Wraith 6.6A,"$858,000","28-Jan-2016
(7m COE left)","$859,310 /yr","25,188 km",4 Owners,https://www.sgcarmart.com/used-cars/info/rolls-royce-wraith-66a-1273670/?dl=3003
Porsche Cayenne Turbo 4.8A Tip (COE till 09/2030),"$125,000","08-Dec-2010
(5y 3m COE left)","$23,710 /yr","92,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/porsche-cayenne-turbo-48a-1257339/?dl=2051&utm_content=SLeligible
Lexus RX400h Hybrid Sunroof (COE till 11/2028),"$36,800","28-Nov-2008
(3y 5m COE left)","$10,730 /yr",N.A,4 Owners,https://www.sgcarmart.com/used-cars/info/lexus-rx400h-hybrid-sunroof-1200546/?dl=1034&utm_content=SLeligible
Toyota ProAce Electric,"$93,800","21-Mar-2023
(7y 8m COE left)","$12,120 /yr",N.A,1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-proace-electric-1190577/?dl=1060
MINI John Cooper Works GP 2.0A,"$265,000",N.A,N.A,88 km,N.A.,https://www.sgcarmart.com/used-cars/info/mini-john-cooper-works-939679/?dl=2051&utm_content=SLeligible
Volkswagen Passat 1.8A TFSI Sunroof,"$26,500","20-May-2016
(10m COE left)","$12,220 /yr","103,500 km",3 Owners,https://www.sgcarmart.com/used-cars/info/volkswagen-passat-18a-tfsi-1397967/?dl=4816
Peugeot 5008 1.2A PureTech EAT8 Allure Premium,"$130,888","08-Aug-2022
(7y 1m COE left)","$15,930 /yr","67,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/peugeot-5008-12a-puretech-1404781/?dl=3163
BYD Atto 3 Electric Extended Range,"$131,888","13-Mar-2024
(8y 8m COE left)","$15,120 /yr","58,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/byd-atto-3-electric-1337817/?dl=3163&utm_content=SLeligible
Honda Shuttle 1.5A G LED Honda Sensing,"$47,300","13-Jun-2018
(2y 11m COE left)","$14,300 /yr","102,400 km",1 Owner,https://www.sgcarmart.com/used-cars/info/honda-shuttle-15a-g-1396920/?dl=1195&utm_content=SLeligible
Audi A5 Coupe 2.0A TFSI Quattro S-tronic (COE till 12/2031),"$94,800","18-Sep-2012
(6y 6m COE left)","$14,530 /yr","90,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/audi-a5-coupe-20a-1371011/?dl=3791&utm_content=SLeligible
Porsche 911 Carrera Cabriolet 3.0A PDK,"$560,800","06-Apr-2022
(6y 9m COE left)","$62,700 /yr","7,188 km",2 Owners,https://www.sgcarmart.com/used-cars/info/porsche-911-carrera-cabriolet-1394117/?dl=4537&utm_content=SLeligible
BMW X7 xDrive40i M-Sport 7-Seater,"$339,800","09-Nov-2021
(6y 4m COE left)","$40,360 /yr","30,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/bmw-x7-xdrive40i-m-sport-1400396/?dl=4537&utm_content=SLeligible
Mercedes-Benz GLC-Class GLC200,"$107,800","29-Jan-2019
(3y 7m COE left)","$22,780 /yr","99,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mercedes-benz-glc-class-glc200-1400184/?dl=1163&utm_content=SLeligible
BMW X1 sDrive18i,"$50,129","11-Aug-2017
(2y 1m COE left)","$16,130 /yr","124,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/bmw-x1-sdrive18i-1397767/?dl=4771&utm_content=SLeligible
Mercedes-Benz CLA-Class CLA180 (COE till 04/2030),"$67,500","07-Apr-2015
(4y 9m COE left)","$14,100 /yr","99,400 km",3 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-cla-class-cla180-coe-1404761/?dl=4427&utm_content=SLeligible
Honda Fit 1.3A,"$73,800","05-Nov-2020
(5y 4m COE left)","$13,110 /yr","59,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/honda-fit-13a-1393205/?dl=1163&utm_content=SLeligible
Lotus Exige S240 (COE till 12/2030),"$178,888","24-Oct-2011
(5y 6m COE left)","$32,390 /yr","96,500 km",5 Owners,https://www.sgcarmart.com/used-cars/info/lotus-exige-s240-coe-1288200/?dl=4369&utm_content=SLeligible
BMW X2 sDrive18i M-Sport Lite,"$98,998","09-Jun-2020
(4y 11m COE left)","$15,570 /yr","107,590 km",3 Owners,https://www.sgcarmart.com/used-cars/info/bmw-x2-sdrive18i-m-sport-1388259/?dl=3382&utm_content=SLeligible
Volvo S60 T2,"$39,998","27-Dec-2017
(2y 6m COE left)","$11,440 /yr","142,377 km",1 Owner,https://www.sgcarmart.com/used-cars/info/volvo-s60-t2-1380394/?dl=3382&utm_content=SLeligible
BMW 7 Series 740Li Sunroof,"$134,000","09-Feb-2018
(2y 7m COE left)","$26,550 /yr","107,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/bmw-7-series-740li-1389649/?dl=3401&utm_content=SLeligible
Mazda CX-5 2.0A,"$32,800","31-Oct-2016
(1y 4m COE left)","$12,790 /yr","130,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/mazda-cx-5-20a-1391402/?dl=1238&utm_content=SLeligible
BMW 6 Series 630Ci (New 10-yr COE),"$139,998","27-Sep-2005
(10y COE left)","$13,990 /yr","41,205 km",3 Owners,https://www.sgcarmart.com/used-cars/info/bmw-6-series-630ci-1402074/?dl=3382&utm_content=SLeligible
Ford Mustang 2.3A Ecoboost,"$68,000","29-Sep-2016
(1y 3m COE left)","$33,230 /yr","59,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/ford-mustang-23a-ecoboost-1368269/?dl=4695&utm_content=SLeligible
Mercedes-Benz S-Class S320L,"$113,800","02-Mar-2017
(1y 8m COE left)","$27,800 /yr","125,500 km",3 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-s-class-s320l-1404760/?dl=3132
Nissan Note e-POWER Hybrid 1.2A Premium,"$116,800","25-Oct-2023
(8y 4m COE left)","$13,710 /yr","27,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/nissan-note-e-power-hybrid-1404733/?dl=3359
BMW Z4 sDrive20i M-Sport,"$187,889","19-May-2021
(5y 10m COE left)","$26,130 /yr","63,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/bmw-z4-sdrive20i-m-sport-1404727/?dl=3163
Honda Shuttle 1.5A G Honda Sensing,"$77,800","11-Mar-2021
(5y 8m COE left)","$13,110 /yr","85,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/honda-shuttle-15a-g-1404726/?dl=3653
Volvo XC40 T4 Momentum,"$107,800","30-Dec-2019
(4y 6m COE left)","$20,400 /yr","72,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/volvo-xc40-t4-momentum-1404740/?dl=3017
Honda WR-V 1.5A X,"$147,000","14-Apr-2025
(9y 9m COE left)","$14,150 /yr","1,999 km",1 Owner,https://www.sgcarmart.com/used-cars/info/honda-wr-v-15a-x-1404709/?dl=3758
Mercedes-Benz A-Class A45 S AMG 4MATIC+ Plus,"$211,800","25-Sep-2020
(5y 3m COE left)","$31,910 /yr","64,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-a-class-a45-s-1339694/?dl=4493&utm_content=SLeligible
Chevrolet Orlando 1.4A Turbo,"$25,800","07-Mar-2017
(1y 8m COE left)","$10,480 /yr","97,989 km",4 Owners,https://www.sgcarmart.com/used-cars/info/chevrolet-orlando-14a-turbo-1404745/?dl=2199
Audi A6 1.8A TFSI Ultra S-tronic,"$47,500","31-Jan-2017
(1y 7m COE left)","$16,030 /yr","160,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/audi-a6-18a-tfsi-1404705/?dl=4074
Suzuki Swift Mild Hybrid 1.2A RS,"$62,800","06-Dec-2019
(4y 5m COE left)","$13,020 /yr","45,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/suzuki-swift-mild-hybrid-1403860/?dl=2305
Toyota Harrier Turbo 2.0A M,"$121,800","29-Jul-2020
(5y 1m COE left)","$20,450 /yr","75,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-harrier-turbo-20a-1404692/?dl=4641
Toyota Sienta 1.5A Elegance,"$56,800","25-Oct-2018
(3y 4m COE left)","$14,090 /yr","134,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-sienta-15a-elegance-1404539/?dl=3359
Rolls-Royce Ghost EWB (COE till 10/2031),"$368,000","17-Feb-2012
(6y 4m COE left)","$57,900 /yr","69,000 km",4 Owners,https://www.sgcarmart.com/used-cars/info/rolls-royce-ghost-ewb-coe-1404698/?dl=4386&utm_content=SLeligible
Volkswagen Touran 1.4A TSI (COE till 11/2032),"$88,800","27-Nov-2012
(7y 5m COE left)","$11,950 /yr","119,878 km",1 Owner,https://www.sgcarmart.com/used-cars/info/volkswagen-touran-14a-tsi-1404722/?dl=3426&utm_content=SLeligible
Honda Grace Hybrid 1.5A DX,"$42,999","28-Jun-2018
(3y COE left)","$13,450 /yr","97,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/honda-grace-hybrid-15a-1404697/?dl=3163
Tesla Model 3 Electric Standard Range,"$124,988","15-Dec-2021
(6y 5m COE left)","$16,670 /yr","50,200 km",1 Owner,https://www.sgcarmart.com/used-cars/info/tesla-model-3-electric-1404690/?dl=2870
Mercedes-Benz C-Class C180 Avantgarde (New 5-yr COE),"$88,800","29-May-2015
(5y COE left)","$17,750 /yr","47,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-c-class-c180-avantgarde-1403761/?dl=4797&utm_content=SLeligible
Suzuki Swift Sport 1.6M (COE till 10/2030),"$53,000","26-Oct-2010
(5y 4m COE left)","$9,930 /yr","90,000 km",5 Owners,https://www.sgcarmart.com/used-cars/info/suzuki-swift-sport-16m-1404673/?dl=4078&utm_content=SLeligible
Mercedes-Benz GLB-Class GLB180 Progressive,"$195,888","17-Mar-2023
(7y 8m COE left)","$22,550 /yr","26,700 km",1 Owner,https://www.sgcarmart.com/used-cars/info/mercedes-benz-glb-class-glb180-progressive-1403551/?dl=3632
Nissan Qashqai 1.2A DIG-T,"$47,800","05-May-2018
(2y 10m COE left)","$13,090 /yr","116,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/nissan-qashqai-12a-dig-t-1404571/?dl=3074
Subaru XV 1.6A,"$30,888","15-Mar-2017
(1y 8m COE left)","$13,470 /yr","103,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/subaru-xv-16a-1399990/?dl=4077&utm_content=SLeligible
Mercedes-Benz E-Class E200 Avantgarde,"$95,000","29-Dec-2017
(2y 6m COE left)","$25,550 /yr",N.A,2 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-e-class-e200-avantgarde-1404642/?dl=2380
Honda Shuttle 1.5A G LED,"$28,800","16-Jan-2017
(1y 6m COE left)","$15,650 /yr","89,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/honda-shuttle-15a-g-1404657/?dl=1066
BMW X3 sDrive20i,"$125,999","27-Dec-2019
(4y 6m COE left)","$22,070 /yr","73,500 km",1 Owner,https://www.sgcarmart.com/used-cars/info/bmw-x3-sdrive20i-1404655/?dl=1463
Volvo S60 T2,"$29,800","13-Dec-2016
(1y 5m COE left)","$10,970 /yr","91,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/volvo-s60-t2-1404463/?dl=3607
Honda HR-V 1.5A DX,"$48,800","23-Apr-2018
(2y 9m COE left)","$13,870 /yr","74,900 km",2 Owners,https://www.sgcarmart.com/used-cars/info/honda-hr-v-15a-dx-1404656/?dl=3162
Volvo XC40 T5 R-Design,"$77,800","11-May-2018
(2y 10m COE left)","$21,620 /yr","109,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/volvo-xc40-t5-r-design-1404660/?dl=1079
Honda Odyssey 2.4A EXV-S Navi Res Sunroof,"$101,500","27-May-2019
(3y 11m COE left)","$20,980 /yr","65,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/honda-odyssey-24a-exv-s-1404603/?dl=3175
Subaru Forester 2.0A XT Sunroof,"$37,800","29-Jun-2017
(2y COE left)","$14,330 /yr","85,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/subaru-forester-20a-xt-1404548/?dl=3758
Toyota Sienta 1.5A Elegance,"$41,800","15-Dec-2017
(2y 5m COE left)","$13,100 /yr",N.A,2 Owners,https://www.sgcarmart.com/used-cars/info/toyota-sienta-15a-elegance-1404648/?dl=4744
Mitsubishi Evolution GSR (COE till 03/2028),"$228,888","01-Jun-1998
(2y 9m COE left)","$82,640 /yr","124,000 km",More than 6,https://www.sgcarmart.com/used-cars/info/mitsubishi-evolution-gsr-coe-1404592/?dl=2051
Suzuki Vitara 1.6A GLX,"$28,800","23-May-2017
(1y 10m COE left)","$11,990 /yr","108,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/suzuki-vitara-16a-glx-1404587/?dl=3271
Mitsubishi Lancer 1.6M GLX (COE till 03/2028),"$32,666","19-Mar-2008
(2y 8m COE left)","$11,950 /yr","139,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/mitsubishi-lancer-16m-glx-1386261/?dl=4779&utm_content=SLeligible
MINI Cooper S Paceman 1.6A (New 10-yr COE),"$151,666","26-Jan-2016
(10y COE left)","$15,160 /yr","67,000 km",5 Owners,https://www.sgcarmart.com/used-cars/info/mini-cooper-s-paceman-1381218/?dl=4779&utm_content=SLeligible
Lamborghini Gallardo LP570-4 Superleggera (COE till 12/2029),"$238,000","18-Aug-2010
(4y 6m COE left)","$52,620 /yr","52,500 km",More than 6,https://www.sgcarmart.com/used-cars/info/lamborghini-gallardo-lp570-4-superleggera-1404626/?dl=3321&utm_content=SLeligible
Jaguar XF 2.0A TSS,"$63,800","29-Sep-2017
(2y 3m COE left)","$15,160 /yr","92,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/jaguar-xf-20a-tss-1386688/?dl=2943&utm_content=SLeligible
Honda Fit Hybrid 1.5A,"$56,800","20-Feb-2019
(3y 7m COE left)","$14,330 /yr","66,339 km",1 Owner,https://www.sgcarmart.com/used-cars/info/honda-fit-hybrid-15a-1404488/?dl=1354
Audi A3 Sportback Mild Hybrid 1.5A TFSI S-tronic,"$108,800","30-Nov-2021
(6y 5m COE left)","$15,720 /yr","58,000 km",3 Owners,https://www.sgcarmart.com/used-cars/info/audi-a3-sportback-mild-1403886/?dl=3064
Mercedes-Benz GLA-Class GLA200 Sport,"$143,000","17-Jun-2021
(5y 11m COE left)","$20,770 /yr","64,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/mercedes-benz-gla-class-gla200-sport-1404586/?dl=3175
Toyota Raize 1.0A X,"$76,888","12-Oct-2020
(5y 3m COE left)","$13,660 /yr","51,800 km",1 Owner,https://www.sgcarmart.com/used-cars/info/toyota-raize-10a-x-1402242/?dl=4731&utm_content=SLeligible
Citroen DS5 Diesel 1.6A BlueHDi EAT6 Panoramic Roof,"$25,500","16-Jan-2017
(1y 6m COE left)","$8,490 /yr","110,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/citroen-ds5-diesel-16a-1404565/?dl=3778
BMW 3 Series 318i,"$57,888","19-Mar-2018
(2y 8m COE left)","$13,940 /yr","112,000 km",2 Owners,https://www.sgcarmart.com/used-cars/info/bmw-3-series-318i-1404561/?dl=3163
Porsche Panamera 2.9A PDK,"$429,800","24-Mar-2022
(6y 8m COE left)","$49,360 /yr","22,000 km",1 Owner,https://www.sgcarmart.com/used-cars/info/porsche-panamera-29a-pdk-1400279/?dl=2900&utm_content=SLeligible
